gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
RBM23	0	1	0	0	0	0.9500853414843036	0	0	0	0.9593295481915132	0.6390693916807588	0.8948087605784956	1	0.9854130879927456	0.9424126707052872	0.9771679320909128	1	0.994262511912492	1
MPI	0	1	0	0	0	1.4856507497307438	0	0	0	0.7129771575362298	0.7689755657711781	0.8948145189774833	1	0.8734964650593743	0.9424126707052872	0.9771679320909128	1	0.9942631519127096	1
CKM	0	1	0	0	0	1.5514618426140512	0	0	0	0.6851088088283179	0.8109192425822263	0.8948655111938876	1	0.8619159780561556	0.9424126707052872	0.9771679320909128	1	0.9942688176747484	1
NANOG	0	0	0	0	0	0	0	0	0	0.6511950360826768	0.8941152414745364	0.8949086225225569	1	0.8475218733200772	0.9424126707052872	0.9771679320909128	1	0.9942736055219552	1
PRM1	0	0	0	0	0	0	0	0	0	0.6528022253024217	0.888408750405949	0.894927415623331	1	0.8478765632065322	0.9424126707052872	0.9771679320909128	1	0.9942756919914592	1
SCGB1A1	0	0	0	0	0	0	0	0	0	0.6472799049267093	0.9106076356201044	0.8949749291874968	1	0.8459811106383963	0.9424126707052872	0.9771679320909128	1	0.994280965337512	1
ZP1	1	1	0	0	0	0.8689022949350602	0	0	0	0.88706393874823	0.6528592108269292	0.8950402493983842	1	0.9541095824073402	0.9424126707052872	0.9771679320909128	1	0.9942882108565751	1
DDC	0	1	0	0	0	1.4585458717014883	0	0	0	0.7250469001433457	0.7550852434369457	0.8950455374212621	1	0.8772937327359449	0.9424126707052872	0.9771679320909128	1	0.9942887972117804	1
CBWD2	0	0	0	0	0	0	0	0	0	0.6557231317741006	0.879310167586145	0.8950459457984632	1	0.8498985371328606	0.9424126707052872	0.9771679320909128	1	0.99428884249283	1
DUSP1	1	1	0	0	0	1.4280590507197464	0	0	0	0.7390029986293587	0.7401843927129006	0.8950488590603813	1	0.8852414628939739	0.9424126707052872	0.9771679320909128	1	0.9942891655112284	1
NRARP	0	0	0	0	0	0	0	0	0	0.643212563065225	0.9334148823213436	0.8951503768331637	1	0.8441322544248361	0.9487326755563302	0.9771679320909128	1	0.9943004157374536	1
KDM4B	1	2	0	0	0	1.1956843799028076	0	0	0	0.8100762164384798	0.686967470431209	0.8952135397712411	1	0.919823820208848	0.9424126707052872	0.9771679320909128	1	0.9943074096607074	1
INS-IGF2	0	1	0	0	0	1.3211865035653674	0	0	0	0.7921867088728226	0.6975589075760802	0.8952357667146865	1	0.911962353345976	0.9424126707052872	0.9771679320909128	1	0.9943098697517668	1
PLA2G10	0	0	0	0	0	0	0	0	0	0.6501644168848817	0.9003804072260722	0.8952416100158401	1	0.8470701663282266	0.9424126707052872	0.9771679320909128	1	0.9943105164001358	1
LSP1	0	1	0	0	0	1.489698498385282	0	0	0	0.71120525992312	0.7726369736218546	0.8952859672790078	1	0.8729430675159986	0.9424126707052872	0.9771679320909128	1	0.9943154239488198	1
EXD1	0	1	0	0	0	1.3486746489484822	0	0	0	0.7778941779111663	0.707531530170774	0.895295725020316	1	0.9045687548447666	0.9424126707052872	0.9771679320909128	1	0.994316503219856	1
NELL2	1	1	0	0	0	0.8985499882677697	0	0	0	0.9143704451425014	0.646619941467875	0.8952972736711926	1	0.9661665403486274	0.9424126707052872	0.9771679320909128	1	0.994316674501156	1
DNAJC21	0	1	0	0	0	1.1964327087515785	0	0	0	0.8632372109384521	0.662311194588106	0.8953128175082689	1	0.9429252720968438	0.9424126707052872	0.9771679320909128	1	0.9943183935063116	1
CCDC64B	0	1	0	0	0	1.4050249926087568	0	0	0	0.7499713812755149	0.7305124024886702	0.8953726850360235	1	0.8907241693906658	0.9424126707052872	0.9771679320909128	1	0.994325011781994	1
SAA1	0	0	0	0	0	0	0	0	0	0.657487792448398	0.8756724310820058	0.8953822654234196	1	0.8507922264386925	0.9424126707052872	0.9771679320909128	1	0.9943260705095476	1
WSB1	0	1	0	0	0	1.3993923726893551	0	0	0	0.7526825503002532	0.7283010923820157	0.8954725152125446	1	0.8917617702498769	0.9424126707052872	0.9771679320909128	1	0.9943360389727542	1
NFKB1	0	1	0	0	0	0.7938779085802803	0	0	0	0.8129241835191473	0.6838673594338023	0.8954839174200903	1	0.9210355053731728	0.9424126707052872	0.9771679320909128	1	0.9943372977466336	1
DCLK3	1	2	0	0	0	1.1870670450993048	0	0	0	0.817432165787944	0.6834606950241021	0.8954890224066585	1	0.9231747864298204	0.9424126707052872	0.9771679320909128	1	0.9943378612767412	1
NEK5	0	1	0	0	0	1.208157745062288	0	0	0	0.8560945663035371	0.6653589056611445	0.8954971226553186	1	0.9389407170620871	0.9424126707052872	0.9771679320909128	1	0.9943387553886148	1
CLIC6	1	1	0	0	0	1.5434853382010465	0	0	0	0.6883170233284457	0.8076121927338817	0.8955178074073411	1	0.8626429840728336	0.9424126707052872	0.9771679320909128	1	0.9943410382555086	1
TMEM181	1	1	0	0	0	1.432698875904825	0	0	0	0.7368389604450902	0.7436352359202114	0.8955428497656154	1	0.8837785950695642	0.9424126707052872	0.9771679320909128	1	0.9943438014090442	1
HMGN2	0	0	0	0	0	0	0	0	0	0.6623471721739976	0.8628033561711916	0.8956206467579274	1	0.8524695373704742	0.9424126707052872	0.9771679320909128	1	0.9943523809993776	1
NRN1	1	0	0	0	0	0	0	0	0	0.6524475395880538	0.894655681986701	0.8956911482494064	1	0.8477856888479824	0.9424126707052872	0.9771679320909128	1	0.9943601501920382	1
AK7	0	1	0	0	0	1.038820053168421	0	0	0	0.9701688257872104	0.6400321147763429	0.8956983280715354	1	0.9888511056096482	0.9424126707052872	0.9771679320909128	1	0.9943609410897823	1
PDE2A	1	1	0	0	0	0.8776604672294409	0	0	0	0.8952446896139848	0.6518157213620808	0.8957019871996416	1	0.9571049886576606	0.9424126707052872	0.9771679320909128	1	0.9943613441411608	1
PPWD1	0	1	0	0	0	0.9979518324890922	0	0	0	0.998383483232166	0.6388212758736262	0.8957053626895961	1	0.9990579130376582	0.9424126707052872	0.9771679320909128	1	0.9943617159366644	1
GRIN1	2	1	0	0	0	0.7950734947242427	0	0	0	0.8140451782220839	0.6837619279432363	0.8957129022240526	1	0.9216178832031704	0.9424126707052872	0.9771679320909128	1	0.994362546337579	1
TEX12	0	0	0	0	0	0	0	0	0	0.6593105311133614	0.8720331430332104	0.895724184536596	1	0.8515168355009939	0.9424126707052872	0.9771679320909128	1	0.9943637888478404	1
KCNK10	0	1	0	0	0	0.7323017636075926	0	0	0	0.7461680289553991	0.7329789537309099	0.8957639098506234	1	0.8885804180506495	0.9424126707052872	0.9771679320909128	1	0.994368162627499	1
RNF44	0	1	0	0	0	1.4029459932366728	0	0	0	0.7509700643472786	0.7305682193789702	0.8957720885666478	1	0.8912351473304548	0.9424126707052872	0.9771679320909128	1	0.994369062890088	1
CHAMP1	1	2	0	0	0	0.906886500299266	0	0	0	0.8910149404290643	0.6528882380591338	0.8957838863167097	1	0.9555524522314116	0.9424126707052872	0.9771679320909128	1	0.9943703613820613	1
LARGE	1	2	0	0	0	1.1012912197875748	0	0	0	0.8955029908315997	0.6531391901531269	0.8957951941551454	1	0.9572723448582794	0.9424126707052872	0.9771679320909128	1	0.994371605807213	1
ZFYVE28	0	2	0	0	0	1.301213242628713	0	0	0	0.7267159877231834	0.7557386404216989	0.8958381896091406	1	0.8781798649616204	0.9424126707052872	0.9771679320909128	1	0.9943763361443594	1
PLS3	0	1	0	0	0	1.368367922162936	0	0	0	0.767930528733011	0.7163159461976569	0.8958384223368046	1	0.8985537015724155	0.9424126707052872	0.9771679320909128	1	0.9943763617433188	1
CELF4	1	1	0	0	0	1.4085263515435815	0	0	0	0.7482375822299661	0.7332965795377414	0.895867480043348	1	0.8897410648738185	0.9424126707052872	0.9771679320909128	1	0.994379557480725	1
ACSL4	0	1	0	0	0	1.2946258294196875	0	0	0	0.8064401537461124	0.6901031668491069	0.8958829687546046	1	0.9184240346597676	0.9424126707052872	0.9771679320909128	1	0.9943812605285612	1
PTCHD4	1	2	0	0	0	0.985367842509304	0	0	0	0.9837201200974566	0.6393646662827043	0.8958996187310362	1	0.9938250364970096	0.9424126707052872	0.9771679320909128	1	0.9943830909636556	1
HRSP12	0	0	0	0	0	0	0	0	0	0.6596599565054588	0.8720335208458898	0.895914678110006	1	0.8515168355009939	0.9424126707052872	0.9771679320909128	1	0.9943847462680088	1
SLC4A9	0	1	0	0	0	0.7882603947026078	0	0	0	0.8070609788240031	0.6880993484384683	0.8959419335088401	1	0.9187417713798508	0.9424126707052872	0.9771679320909128	1	0.9943877414969317	1
RAB39B	0	0	0	0	0	0	0	0	0	0.6494091075384975	0.908946851636944	0.8959719681820693	1	0.8469418376008104	0.9424126707052872	0.9771679320909128	1	0.9943910411936276	1
UBL4A	0	0	0	0	0	0	0	0	0	0.6525912747457584	0.8973682580648067	0.8961725435356267	1	0.8477856888479824	0.9424126707052872	0.9771679320909128	1	0.9944130511753358	1
HTRA1	2	1	0	0	0	1.4444908382218566	0	0	0	0.7313323073226641	0.7511837544743936	0.8962149498712644	1	0.8803689314715338	0.9424126707052872	0.9771679320909128	1	0.9944176988526562	1
C2orf78	0	2	0	0	0	0.9884739300900884	0	0	0	0.9872092192599854	0.6398231786144513	0.8962264923433129	1	0.9949833530378402	0.9424126707052872	0.9771679320909128	1	0.9944189635446492	1
INTS6	1	1	0	0	0	0.9064336893893626	0	0	0	0.9214495316129804	0.6468929160458012	0.8962550434562018	1	0.968438536023993	0.9424126707052872	0.9771679320909128	1	0.9944220912102286	1
SPHK2	0	1	0	0	0	0.7098844743577994	0	0	0	0.7204683421052209	0.7617870067301405	0.8962649508980586	1	0.8763430644064365	0.9424126707052872	0.9771679320909128	1	0.9944231763201496	1
GLIS2	1	1	0	0	0	0.7095324312680218	0	0	0	0.71996021739109894	0.7625314276809666	0.89630067544587	1	0.8763430644064365	0.9424126707052872	0.9771679320909128	1	0.9944270881322766	1
NLN	1	1	0	0	0	0.979675484227764	0	0	0	0.9837589144045006	0.6402215443154651	0.8963865935762542	1	0.9938250364970096	0.9424126707052872	0.9771679320909128	1	0.9944364902752244	1
WEE1	0	1	0	0	0	1.1021289869800217	0	0	0	0.9246318060439682	0.647313397614999	0.8964035748706959	1	0.9698516186209688	0.9424126707052872	0.9771679320909128	1	0.9944383475876792	1
COG3	1	1	0	0	0	1.3017189545020496	0	0	0	0.802542311702482	0.6935065244882161	0.8964160106131779	1	0.9165926699672492	0.9424126707052872	0.9771679320909128	1	0.994439707530788	1
RHBDD3	0	1	0	0	0	1.535718077665036	0	0	0	0.6915974281129419	0.805435639782372	0.8964836426898459	1	0.8642211751140335	0.9424126707052872	0.9771679320909128	1	0.9944471005928432	1
ZBBX	0	1	0	0	0	1.282335463135062	0	0	0	0.8131882669278843	0.6876803204108412	0.8965868353277971	1	0.9210623219209632	0.9424126707052872	0.9771679320909128	1	0.9944583710533476	1
FLJ00273	1	0	0	0	0	0	0	0	0	0.6462448348776801	0.9303161048522808	0.896598192870625	1	0.8458052398879078	0.9474378692590024	0.9771679320909128	1	0.9944596107722664	1
C1orf189	0	0	0	0	0	0	0	0	0	0.661180841078677	0.871295653484782	0.8966056840436957	1	0.8519592044417663	0.9424126707052872	0.9771679320909128	1	0.9944604283835056	1
TOP3B	1	1	0	0	0	0.802429562706339	0	0	0	0.8217055653605965	0.6815022404195463	0.8966159504123157	1	0.9252794174463888	0.9424126707052872	0.9771679320909128	1	0.9944615487870404	1
GIMAP5	0	1	0	0	0	1.522074656257779	0	0	0	0.697309431848371	0.7966353458657887	0.8966170708587963	1	0.866925239595272	0.9424126707052872	0.9771679320909128	1	0.9944616710580402	1
GCKR	1	1	0	0	0	1.227298741329204	0	0	0	0.8446127666150538	0.6722286282068781	0.8966361207706149	1	0.9342119325722212	0.9424126707052872	0.9771679320909128	1	0.9944637497041178	1
SH2D3A	0	1	0	0	0	0.783783552642245	0	0	0	0.8023563555967581	0.6924583424883941	0.8967056949602769	1	0.91643591999741425	0.9424126707052872	0.9771679320909128	1	0.9944713379081068	1
RIC8B	0	1	0	0	0	1.4020544018235042	0	0	0	0.7513990748698484	0.7325319765491541	0.8967416030104561	1	0.8913091519229088	0.9424126707052872	0.9771679320909128	1	0.9944752521566134	1
HEY2	0	1	0	0	0	1.5251303132348089	0	0	0	0.6960228626393176	0.7991030476152712	0.8967480695651381	1	0.8665030738626618	0.9424126707052872	0.9771679320909128	1	0.9944759569070968	1
PROX2	1	1	0	0	0	0.8060316313663205	0	0	0	0.8254001700268843	0.6799139470533959	0.8967603441627477	1	0.9270538355253896	0.9424126707052872	0.9771679320909128	1	0.994477294512608	1
HAMP	0	0	0	0	0	0	0	0	0	0.6668015423539179	0.8571167520626154	0.896861169382567	1	0.8539994396158148	0.9424126707052872	0.9771679320909128	1	0.99448827542896	1
POMK	0	1	0	0	0	1.487716053083127	0	0	0	0.7120720955846928	0.7761644266963224	0.8968646565674625	1	0.8734964650593743	0.9424126707052872	0.9771679320909128	1	0.9944886550169062	1
MTMR7	0	1	0	0	0	0.8664131728246439	0	0	0	0.8847579008516683	0.6568382466349983	0.8968789195465903	1	0.953210160528441	0.9424126707052872	0.9771679320909128	1	0.9944902074332338	1
APBB1IP	0	1	0	0	0	1.4018688451883918	0	0	0	0.7514884142481901	0.7328093156904361	0.8968888303808379	1	0.8913091519229088	0.9424126707052872	0.9771679320909128	1	0.994491286018271	1
TRPC3	3	2	0	0	0	1.0265224759271216	0	0	0	0.9712414653702088	0.6420546249478389	0.8968996332445129	1	0.9894834531195248	0.9424126707052872	0.9771679320909128	1	0.9944924615571296	1
BSND	1	1	0	0	0	1.5529640185331086	0	0	0	0.6844292884009476	0.8196704180212178	0.8969130022840949	1	0.8614741050124494	0.9424126707052872	0.9771679320909128	1	0.9944939161602658	1
DDHD1	1	1	0	0	0	0.8403509585089283	0	0	0	0.8597111371279887	0.6652955782855411	0.8969264190947449	1	0.941259621387685	0.9424126707052872	0.9771679320909128	1	0.9944953757607358	1
NSRP1	1	1	0	0	0	1.3718624051003048	0	0	0	0.7661317299318573	0.7203163428053585	0.8969607738369286	1	0.8975456540180543	0.9424126707052872	0.9771679320909128	1	0.9944991122614826	1
RAB11FIP5	0	1	0	0	0	0.7206006201785801	0	0	0	0.7328487335642787	0.7496104285152556	0.896987201861608	1	0.8811232153168673	0.9424126707052872	0.9771679320909128	1	0.9945019857387554	1
SFTPA2	0	0	0	0	0	0	0	0	0	0.6558393322924994	0.8909264441824593	0.897010150774913	1	0.8498985371328606	0.9424126707052872	0.9771679320909128	1	0.9945044803061164	1
TRIM9	1	1	0	0	0	0.7634384464918937	0	0	0	0.7805397511283241	0.7075360821047273	0.897017722473758	1	0.905634860634931	0.9424126707052872	0.9771679320909128	1	0.994505303227726	1
CCL11	0	0	0	0	0	0	0	0	0	0.6568766394884953	0.8876348386766357	0.8970639815467432	1	0.8505211491158813	0.9424126707052872	0.9771679320909128	1	0.9945103294552662	1
C9orf72	0	1	0	0	0	1.3476837804216093	0	0	0	0.778401501491962	0.711159357885603	0.8971019733565098	1	0.9048965551822648	0.9424126707052872	0.9771679320909128	1	0.994514455628549	1
NLRP8	2	2	0	0	0	0.9202801062008816	0	0	0	0.9074360107717512	0.6511686854648044	0.897104230588808	1	0.962877838090262	0.9424126707052872	0.9771679320909128	1	0.9945147007289504	1
AC093677.1	0	0	0	0	0	0	0	0	0	0.643921200298408	0.9526793173347844	0.8971059560778065	1	0.844467688722588	0.96172713829139	0.9771679320909128	1	0.9945148880864504	1
HAUS5	0	1	0	0	0	0.938637051073158	0	0	0	0.9496145476620768	0.6441070930534855	0.8971454669572545	1	0.9810041785478976	0.9424126707052872	0.9771679320909128	1	0.9945191773590836	1
B4GALT1	0	1	0	0	0	1.5161197215753683	0	0	0	0.6998289142580307	0.7945362709441481	0.8971637174330631	1	0.8677638695611013	0.9424126707052872	0.9771679320909128	1	0.9945211580300812	1
PXT1	0	0	0	0	0	0	0	0	0	0.6575134490273292	0.8863014132086907	0.8971997895195272	1	0.8507922264386925	0.9424126707052872	0.9771679320909128	1	0.9945250717365296	1
NDUFB3	0	0	0	0	0	0	0	0	0	0.6513404255519823	0.9104842586795234	0.8972585482821718	1	0.8475218733200772	0.9424126707052872	0.9771679320909128	1	0.9945314437697884	1
SYVN1	0	1	0	0	0	0.8043173809483359	0	0	0	0.8237026083329528	0.6817656894970124	0.8972682601378322	1	0.9265300055707388	0.9424126707052872	0.9771679320909128	1	0.9945324965913668	1
LYRM9	0	0	0	0	0	0	0	0	0	0.6602396867506497	0.8778809553108452	0.8972747471402868	1	0.8516213812235516	0.9424126707052872	0.9771679320909128	1	0.9945331997615644	1
PLOD2	0	1	0	0	0	0.9706626527635588	0	0	0	0.976422851457698	0.6420837468122808	0.8972909430898854	1	0.9908532646885184	0.9424126707052872	0.9771679320909128	1	0.9945349551456854	1
SCAMP3	0	1	0	0	0	1.313384236300237	0	0	0	0.7963276721789578	0.6992892834898612	0.8973147844613343	1	0.9139881343282384	0.9424126707052872	0.9771679320909128	1	0.9945375386404008	1
EDNRB	2	1	0	0	0	1.3835405978008573	0	0	0	0.7602982789518455	0.7260496198306354	0.8973403249053808	1	0.8953027364461428	0.9424126707052872	0.9771679320909128	1	0.9945403055469558	1
HBS1L	0	1	0	0	0	1.2986669899500487	0	0	0	0.8042426759998876	0.6944765806098849	0.8973666959884758	1	0.9175877323385012	0.9424126707052872	0.9771679320909128	1	0.9945431616774356	1
KRTAP9-6	1	0	0	0	0	0	0	0	0	0.6497553961772694	0.9189888636031692	0.8973909578787006	1	0.8469761900645978	0.9426379661804534	0.9771679320909128	1	0.9945457886864796	1
PDE9A	0	1	0	0	0	1.2898978854942371	0	0	0	0.8090244446370775	0.6917062586994187	0.8973953849094167	1	0.91969703331734	0.9424126707052872	0.9771679320909128	1	0.994546267962114	1
ZNF408	0	2	0	0	0	1.0974130998238247	0	0	0	0.8993038422375241	0.6550147368451184	0.897403635844818	1	0.9589923758916724	0.9424126707052872	0.9771679320909128	1	0.9945471611599564	1
ESRRA	0	1	0	0	0	1.4956675119533165	0	0	0	0.708606550373447	0.7825267647859339	0.8974123240488587	1	0.87209343120881	0.9424126707052872	0.9771679320909128	1	0.9945481016119372	1
KNG1	0	1	0	0	0	0.8371951165614413	0	0	0	0.8566688472456052	0.6674063377977475	0.897441068580128	1	0.9394282890626272	0.9424126707052872	0.9771679320909128	1	0.9945512124554156	1
C9orf16	0	0	0	0	0	0	0	0	0	0.6489430650766014	0.9235815314755224	0.8974422776820736	1	0.8468079244842196	0.9446998355759956	0.9771679320909128	1	0.99455134328889	1
GNGT2	0	0	0	0	0	0	0	0	0	0.6558275734628488	0.893991895110892	0.8974728032293874	1	0.8498985371328606	0.9424126707052872	0.9771679320909128	1	0.9945546458316286	1
CHDH	0	1	0	0	0	0.7317589500322444	0	0	0	0.7455547180383552	0.7380877707204931	0.897564924358828	1	0.8882260932860697	0.9424126707052872	0.9771679320909128	1	0.9945646060732654	1
DNAJC16	0	1	0	0	0	0.8979871624732246	0	0	0	0.9138890617907752	0.6507306122467552	0.8975741310200307	1	0.9659499330635756	0.9424126707052872	0.9771679320909128	1	0.994565600988286	1
SMIM14	0	0	0	0	0	0	0	0	0	0.6531254392082063	0.9053237847451784	0.897585617726724	1	0.8481434299601873	0.9424126707052872	0.9771679320909128	1	0.9945668421633118	1
SP1	1	2	0	0	0	1.143838938698448	0	0	0	0.8556504253992494	0.6697410365106847	0.8975977119768316	1	0.93882113025406	0.9424126707052872	0.9771679320909128	1	0.99456814882646	1
PAK6	0	1	0	0	0	0.7693267972616662	0	0	0	0.7869684555804404	0.7044479039481621	0.8976770775640773	1	0.9090700880021124	0.9424126707052872	0.9771679320909128	1	0.9945767194435728	1
SYMPK	2	2	0	0	0	1.0267181203350078	0	0	0	0.97104781682792	0.6434325176210687	0.8976896706068357	1	0.9894012253344427	0.9424126707052872	0.9771679320909128	1	0.9945780787096964	1
APOC2	0	0	0	0	0	0	0	0	0	0.6616282749525392	0.8761567571288905	0.8977257892241192	1	0.8520688866422803	0.9424126707052872	0.9771679320909128	1	0.994581976296109	1
FXYD4	0	0	0	0	0	0	0	0	0	0.666468207044227	0.8624782519848712	0.8977633472949457	1	0.8538017736163753	0.9424126707052872	0.9771679320909128	1	0.994586027673805	1
CTXN3	0	0	0	0	0	0	0	0	0	0.6512816030519366	0.9150892154390348	0.8977947477997273	1	0.8475218733200772	0.9424126707052872	0.9771679320909128	1	0.994589413630758	1
ZNF641	0	1	0	0	0	1.3182559225338968	0	0	0	0.793737647319992	0.7020535460554747	0.8978219521785907	1	0.9127425033114313	0.9424126707052872	0.9771679320909128	1	0.994592346226134	1
CRY1	1	1	0	0	0	1.1005887691422371	0	0	0	0.925675964921935	0.6496517051309861	0.8978550326750778	1	0.9698933614419162	0.9424126707052872	0.9771679320909128	1	0.994595911148466	1
TCN1	0	1	0	0	0	1.4734897550198642	0	0	0	0.7183480243808212	0.7710761682683566	0.8978940586559062	1	0.8760046493842865	0.9424126707052872	0.9771679320909128	1	0.9946001152193112	1
PIP5K1B	0	1	0	0	0	1.3096695219862335	0	0	0	0.7983125601536947	0.6992985020168443	0.8979153536711308	1	0.9145933812405072	0.9424126707052872	0.9771679320909128	1	0.9946024085079124	1
ADIPOR1	0	1	0	0	0	1.5182885389332696	0	0	0	0.6989094346907323	0.7986904726429496	0.8979881490365994	1	0.8675927901801036	0.9424126707052872	0.9771679320909128	1	0.9946102441239904	1
STATH	0	0	0	0	0	0	0	0	0	0.664015103312866	0.8705075341554833	0.8979892286407285	1	0.8525749098292676	0.9424126707052872	0.9771679320909128	1	0.9946103602870268	1
C7orf72	1	1	0	0	0	1.4424198709643696	0	0	0	0.7323411964751627	0.7548428658584073	0.8979908144811234	1	0.8809008856572295	0.9424126707052872	0.9771679320909128	1	0.9946105309176214	1
UTS2	0	0	0	0	0	0	0	0	0	0.6719561527539148	0.8497042083868553	0.8980084853254622	1	0.8565164673382217	0.9424126707052872	0.9771679320909128	1	0.994612432046022	1
AC004466.1	0	0	0	0	0	0	0	0	0	0.6466993600012763	0.9435290114598132	0.8980354812753125	1	0.8459811106383963	0.955401481493984	0.9771679320909128	1	0.9946153357501144	1
NACC1	1	1	0	0	0	0.7089134531556528	0	0	0	0.7192391299790166	0.7684770177052006	0.8980561948397839	1	0.8761241842619201	0.9424126707052872	0.9771679320909128	1	0.9946175631660238	1
